depart_nom,depart_latitude,depart_longitude,depart_agglomeration,arrive_latitude,arrive_longitude,arrive_nom,arrive_agglomeration,distance,virages,embouteillage,prix
Mvog-bi,3.850423,11.522540,4,3.876147,11.489672,Cité verte,2,5.7,18,3,500
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.876147,11.489672,Cité verte,2,6.4,14,3,250
Fouda,3.879979,11.481272,2,3.876147,11.489672,Cité verte,2,1.4,17,5,300
Marché central,3.865518,11.513821,5,3.876147,11.489672,Cité verte,2,3.8,14,2,100
Mendong(carrefour banane),3.836345,11.469223,5,3.876147,11.489672,Cité verte,2,6.6,14,2,150
(Lycée)Mballa II,3.899579,11.525473,2,3.876147,11.489672,Cité verte,2,6.6,15,2,300
Cradat(restaurant),3.852458,11.498892,3,3.876147,11.489672,Cité verte,2,4.2,16,2,300
Efoulan(carrefour club france),3.839471,11.507801,1,3.876147,11.489672,Cité verte,2,7.3,15,5,300
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.876147,11.489672,Cité verte,2,10.8,25,3,400
Mvog-ada,3.863931,11.528186,3,3.876147,11.489672,Cité verte,2,5.4,19,2,500
hotel de ville(avenue des banques),3.875079,11.516893,2,3.876147,11.489672,Cité verte,2,5.2,14,3,250
TKC(carrefour),3.840961,11.477819,3,3.876147,11.489672,Cité verte,2,5.4,12,2,250
Carrefour MEEC,3.869610,11.485476,1,3.876147,11.489672,Cité verte,2,1,6,3,250
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.876147,11.489672,Cité verte,2,5.2,19,2,100
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.876147,11.489672,Cité verte,2,3.4,13,2,250
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.876147,11.489672,Cité verte,2,3.6,13,2,200
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.876147,11.489672,Cité verte,2,10.1,27,3,200
Bastos,3.896936,11.507444,1,3.882253,11.486947,Madagascar,2,4.5,9,2,500
Nkom-kana,3.889307,11.495470,4,3.882253,11.486947,Madagascar,2,1.6,8,2,250
Nkolbisson,3.871170 ,11.455157,3,3.882253,11.486947,Madagascar,2,6.4,12,1,100
Tsinga,3.884218,11.506428,3,3.882253,11.486947,Madagascar,2,3,8,2,300
Briqueterie,3.873974,11.509291,5,3.882253,11.486947,Madagascar,2,3,6,2,150
Ecole de police(pharmacie),3.878457,11.510559,3,3.882253,11.486947,Madagascar,2,3.7,8,3,150
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.882253,11.486947,Madagascar,2,5.8,17,3,200
Emombo(Chapelle),3.863715,11.545285,2,3.882253,11.486947,Madagascar,2,7.8,16,3,250
Mimboman(don bosco),3.868167,11.559176,3,3.882253,11.486947,Madagascar,2,9.7,32,3,300
Essos(marché),3.869619,11.542298,5,3.882253,11.486947,Madagascar,2,7.6,21,5,400
Omnisport,3.882799,11.537976,3,3.882253,11.486947,Madagascar,2,7.8,18,5,300
Ngousso(station),3.897352,11.550365,5,3.882253,11.486947,Madagascar,2,7.3,24,3,300
Damas(rond point),3.815869,11.489237,3,3.882253,11.486947,Madagascar,2,11.8,15,3,300
Tam-tam,3.831629,11.489602,1,3.882253,11.486947,Madagascar,2,8.4,18,3,500
Nsimeyong(pharmacie),3.835291,11.494906,2,3.882253,11.486947,Madagascar,2,8,17,3,500
Accacia(marché),3.841461,11.488748,5,3.882253,11.486947,Madagascar,2,6.5,16,3,350
Etoudi(marché),3.916084,11.523966,5,3.882253,11.486947,Madagascar,2,8.8,24,3,300
Santa barbara(cyberlink),3.915474,11.531633,3,3.882253,11.486947,Madagascar,2,9.9,26,3,350
Emana,3.924443,11.522115,4,3.882253,11.486947,Madagascar,2,9,22,3,350
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.882253,11.486947,Madagascar,2,15.8,13,3,300
Nlongkak,3.883732,11.519217,3,3.882253,11.486947,Madagascar,2,4.9,14,3,500
Anguissa(lycée),3.863793,11.540184,2,3.882253,11.486947,Madagascar,2,7.6,16,3,250
Ekounou,3.843894,11.535655,3,3.882253,11.486947,Madagascar,2,8.4,15,3,250
Mvan,3.811649,11.523198,5,3.882253,11.486947,Madagascar,2,12,24,5,300
Mvog-bi,3.850423,11.522540,4,3.882253,11.486947,Madagascar,2,6.1,22,3,600
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.882253,11.486947,Madagascar,2,7.7,15,3,250
Fouda,3.879979,11.481272,2,3.882253,11.486947,Madagascar,2,2.4,10,5,300
Marché central,3.865518,11.513821,5,3.882253,11.486947,Madagascar,2,4.3,11,2,200
Mendong(carrefour banane),3.836345,11.469223,5,3.882253,11.486947,Madagascar,2,8.1,14,3,150
(Lycée)Mballa II,3.899579,11.525473,2,3.882253,11.486947,Madagascar,2,6.5,20,3,400
Cradat(restaurant),3.852458,11.498892,3,3.882253,11.486947,Madagascar,2,5.7,16,2,250
Efoulan(carrefour club france),3.839471,11.507801,1,3.882253,11.486947,Madagascar,2,8.7,15,3,250
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.882253,11.486947,Madagascar,2,10.6,25,5,300
Mvog-ada,3.863931,11.528186,3,3.882253,11.486947,Madagascar,2,5.8,15,3,500
hotel de ville(avenue des banques),3.875079,11.516893,2,3.882253,11.486947,Madagascar,2,5.2,13,2,250
TKC(carrefour),3.840961,11.477819,3,3.882253,11.486947,Madagascar,2,6.8,11,3,250
Carrefour MEEC,3.869610,11.485476,1,3.882253,11.486947,Madagascar,2,2.7,6,1,300
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.882253,11.486947,Madagascar,2,6.6,15,2,200
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.882253,11.486947,Madagascar,2,4.8,13,1,250
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.882253,11.486947,Madagascar,2,5.1,13,1,250
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.882253,11.486947,Madagascar,2,10.5,27,3,250
Nkom-kana,3.889307,11.495470,4,3.896936,11.507444,Bastos,1,2.6,10,2,500
Nkolbisson,3.871170 ,11.455157,3,3.896936,11.507444,Bastos,1,9.5,15,2,150
Tsinga,3.884218,11.506428,3,3.896936,11.507444,Bastos,1,2.1,9,3,500
Briqueterie,3.873974,11.509291,5,3.896936,11.507444,Bastos,1,4.1,11,3,100
Ecole de police(pharmacie),3.878457,11.510559,3,3.896936,11.507444,Bastos,1,3,7,3,200
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.896936,11.507444,Bastos,1,7.3,16,2,200
Emombo(Chapelle),3.863715,11.545285,2,3.896936,11.507444,Bastos,1,8.1,10,3,400
Mimboman(don bosco),3.868167,11.559176,3,3.896936,11.507444,Bastos,1,8.9,27,3,400
Essos(marché),3.869619,11.542298,5,3.896936,11.507444,Bastos,1,6.7,18,4,400
Omnisport,3.882799,11.537976,3,3.896936,11.507444,Bastos,1,5.5,14,5,300
Ngousso(station),3.897352,11.550365,5,3.896936,11.507444,Bastos,1,6.7,21,5,250
Damas(rond point),3.815869,11.489237,3,3.896936,11.507444,Bastos,1,12.2,18,3,250
Tam-tam,3.831629,11.489602,1,3.896936,11.507444,Bastos,1,11,17,3,500
Nsimeyong(pharmacie),3.835291,11.494906,2,3.896936,11.507444,Bastos,1,10.2,17,2,500
Accacia(marché),3.841461,11.488748,5,3.896936,11.507444,Bastos,1,10.5,18,4,500
Etoudi(marché),3.916084,11.523966,5,3.896936,11.507444,Bastos,1,5.8,6,3,500
Santa barbara(cyberlink),3.915474,11.531633,3,3.896936,11.507444,Bastos,1,6.9,13,3,250
Emana,3.924443,11.522115,4,3.896936,11.507444,Bastos,1,6.5,6,3,300
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.896936,11.507444,Bastos,1,12.8,5,3,300
Nlongkak,3.883732,11.519217,3,3.896936,11.507444,Bastos,1,3.8,8,3,500
Anguissa(lycée),3.863793,11.540184,2,3.896936,11.507444,Bastos,1,7.8,15,3,250
Ekounou,3.843894,11.535655,3,3.896936,11.507444,Bastos,1,8.6,12,5,400
Mvan,3.811649,11.523198,5,3.896936,11.507444,Bastos,1,12.2,19,3,400
Mvog-bi,3.850423,11.522540,4,3.896936,11.507444,Bastos,1,6.3,11,4,500
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.896936,11.507444,Bastos,1,8,13,5,250
Fouda,3.879979,11.481272,2,3.896936,11.507444,Bastos,1,5.4,14,2,400
Marché central,3.865518,11.513821,5,3.896936,11.507444,Bastos,1,4.6,21,3,250
Mendong(carrefour banane),3.836345,11.469223,5,3.896936,11.507444,Bastos,1,11.3,23,3,250
(Lycée)Mballa II,3.899579,11.525473,2,3.896936,11.507444,Bastos,1,7.3,6,2,500
Cradat(restaurant),3.852458,11.498892,3,3.896936,11.507444,Bastos,1,7.1,16,3,400
Efoulan(carrefour club france),3.839471,11.507801,1,3.896936,11.507444,Bastos,1,8.4,16,5,400
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.896936,11.507444,Bastos,1,8.2,19,3,400
Mvog-ada,3.863931,11.528186,3,3.896936,11.507444,Bastos,1,6.1,15,2,400
hotel de ville(avenue des banques),3.875079,11.516893,2,3.896936,11.507444,Bastos,1,9.6,9,2,300
TKC(carrefour),3.840961,11.477819,3,3.896936,11.507444,Bastos,1,10.1,16,3,400
Carrefour MEEC,3.869610,11.485476,1,3.896936,11.507444,Bastos,1,5.9,13,1,500
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.896936,11.507444,Bastos,1,6.2,12,3,250
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.896936,11.507444,Bastos,1,6.1,15,3,300
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.896936,11.507444,Bastos,1,7,15,1,300
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.896936,11.507444,Bastos,1,10.8,26,3,300
Nkolbisson,3.871170 ,11.455157,3,3.889307,11.495470,Nkom-kana,4,7,13,2,500
Tsinga,3.884218,11.506428,3,3.889307,11.495470,Nkom-kana,4,1.8,15,3,300
Briqueterie,3.873974,11.509291,5,3.889307,11.495470,Nkom-kana,4,3.4,10,3,100
Ecole de police(pharmacie),3.878457,11.510559,3,3.889307,11.495470,Nkom-kana,4,2.5,12,2,200
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.889307,11.495470,Nkom-kana,4,6.1,13,3,200
Emombo(Chapelle),3.863715,11.545285,2,3.889307,11.495470,Nkom-kana,4,8.2,19,3,300
Mimboman(don bosco),3.868167,11.559176,3,3.889307,11.495470,Nkom-kana,4,10.2,28,3,400
Essos(marché),3.869619,11.542298,5,3.889307,11.495470,Nkom-kana,4,8,26,4,500
Omnisport,3.882799,11.537976,3,3.889307,11.495470,Nkom-kana,4,6.6,21,5,500
Ngousso(station),3.897352,11.550365,5,3.889307,11.495470,Nkom-kana,4,6.1,25,5,300
Damas(rond point),3.815869,11.489237,3,3.889307,11.495470,Nkom-kana,4,12.4,19,3,300
Tam-tam,3.831629,11.489602,1,3.889307,11.495470,Nkom-kana,4,9,24,3,500
Nsimeyong(pharmacie),3.835291,11.494906,2,3.889307,11.495470,Nkom-kana,4,10.5,24,2,400
Accacia(marché),3.841461,11.488748,5,3.889307,11.495470,Nkom-kana,4,7.1,20,3,500
Etoudi(marché),3.916084,11.523966,5,3.889307,11.495470,Nkom-kana,4,7.7,18,3,400
Santa barbara(cyberlink),3.915474,11.531633,3,3.889307,11.495470,Nkom-kana,4,8.8,20,3,400
Emana,3.924443,11.522115,4,3.889307,11.495470,Nkom-kana,4,7.8,19,4,400
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.889307,11.495470,Nkom-kana,4,14.6,20,3,400
Nlongkak,3.883732,11.519217,3,3.889307,11.495470,Nkom-kana,4,3.8,14,3,600
Anguissa(lycée),3.863793,11.540184,2,3.889307,11.495470,Nkom-kana,4,8,16,3,250
Ekounou,3.843894,11.535655,3,3.889307,11.495470,Nkom-kana,4,8.9,24,3,400
Mvan,3.811649,11.523198,5,3.889307,11.495470,Nkom-kana,4,12.6,26,5,500
Mvog-bi,3.850423,11.522540,4,3.889307,11.495470,Nkom-kana,4,6.6,18,5,600
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.889307,11.495470,Nkom-kana,4,8.3,18,5,300
Fouda,3.879979,11.481272,2,3.889307,11.495470,Nkom-kana,4,3,8,5,400
Marché central,3.865518,11.513821,5,3.889307,11.495470,Nkom-kana,4,4.5,13,2,200
Mendong(carrefour banane),3.836345,11.469223,5,3.889307,11.495470,Nkom-kana,4,8.7,24,4,250
(Lycée)Mballa II,3.899579,11.525473,2,3.889307,11.495470,Nkom-kana,4,5.3,16,3,400
Cradat(restaurant),3.852458,11.498892,3,3.889307,11.495470,Nkom-kana,4,5.7,18,3,250
Efoulan(carrefour club france),3.839471,11.507801,1,3.889307,11.495470,Nkom-kana,4,8.5,20,3,250
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.889307,11.495470,Nkom-kana,4,9.4,23,5,400
Mvog-ada,3.863931,11.528186,3,3.889307,11.495470,Nkom-kana,4,6.3,15,5,500
hotel de ville(avenue des banques),3.875079,11.516893,2,3.889307,11.495470,Nkom-kana,4,4.1,19,3,300
TKC(carrefour),3.840961,11.477819,3,3.889307,11.495470,Nkom-kana,4,7.5,14,3,250
Carrefour MEEC,3.869610,11.485476,1,3.889307,11.495470,Nkom-kana,4,3.3,10,1,300
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.889307,11.495470,Nkom-kana,4,7.2,16,3,300
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.889307,11.495470,Nkom-kana,4,5.2,22,2,400
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.889307,11.495470,Nkom-kana,4,5.5,22,2,250
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.889307,11.495470,Nkom-kana,4,11.2,30,3,350
Tsinga,3.884218,11.506428,3,3.871170 ,11.455157,Nkolbisson,3,7.8,15,4,500
Briqueterie,3.873974,11.509291,5,3.871170 ,11.455157,Nkolbisson,3,7.2,10,4,400
Ecole de police(pharmacie),3.878457,11.510559,3,3.871170 ,11.455157,Nkolbisson,3,8.1,12,4,400
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.871170 ,11.455157,Nkolbisson,3,7.3,13,4,400
Emombo(Chapelle),3.863715,11.545285,2,3.871170 ,11.455157,Nkolbisson,3,11.9,22,3,400
Mimboman(don bosco),3.868167,11.559176,3,3.871170 ,11.455157,Nkolbisson,3,13.8,31,3,500
Essos(marché),3.869619,11.542298,5,3.871170 ,11.455157,Nkolbisson,3,11.7,29,3,600
Omnisport,3.882799,11.537976,3,3.871170 ,11.455157,Nkolbisson,3,12.7,24,5,600
Ngousso(station),3.897352,11.550365,5,3.871170 ,11.455157,Nkolbisson,3,14,29,5,600
Damas(rond point),3.815869,11.489237,3,3.871170 ,11.455157,Nkolbisson,3,11.6,23,3,650
Tam-tam,3.831629,11.489602,1,3.871170 ,11.455157,Nkolbisson,3,9.4,28,2,500
Nsimeyong(pharmacie),3.835291,11.494906,2,3.871170 ,11.455157,Nkolbisson,3,9.1,24,2,500
Accacia(marché),3.841461,11.488748,5,3.871170 ,11.455157,Nkolbisson,3,7.6,20,3,500
Etoudi(marché),3.916084,11.523966,5,3.871170 ,11.455157,Nkolbisson,3,13.7,18,3,400
Santa barbara(cyberlink),3.915474,11.531633,3,3.871170 ,11.455157,Nkolbisson,3,14.5,20,3,600
Emana,3.924443,11.522115,4,3.871170 ,11.455157,Nkolbisson,3,14.4,18,3,600
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.871170 ,11.455157,Nkolbisson,3,20.7,19,3,600
Nlongkak,3.883732,11.519217,3,3.871170 ,11.455157,Nkolbisson,3,9.4,19,3,800
Anguissa(lycée),3.863793,11.540184,2,3.871170 ,11.455157,Nkolbisson,3,11.7,17,3,500
Ekounou,3.843894,11.535655,3,3.871170 ,11.455157,Nkolbisson,3,11.3,23,3,600
Mvan,3.811649,11.523198,5,3.871170 ,11.455157,Nkolbisson,3,14,22,5,600
Mvog-bi,3.850423,11.522540,4,3.871170 ,11.455157,Nkolbisson,3,10.1,13,3,700
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.871170 ,11.455157,Nkolbisson,3,8.5,17,5,500
Fouda,3.879979,11.481272,2,3.871170 ,11.455157,Nkolbisson,3,5.2,14,5,400
Marché central,3.865518,11.513821,5,3.871170 ,11.455157,Nkolbisson,3,8.4,12,2,250
Mendong(carrefour banane),3.836345,11.469223,5,3.871170 ,11.455157,Nkolbisson,3,5.3,16,4,250
(Lycée)Mballa II,3.899579,11.525473,2,3.871170 ,11.455157,Nkolbisson,3,11.6,27,3,250
Cradat(restaurant),3.852458,11.498892,3,3.871170 ,11.455157,Nkolbisson,3,6.8,14,3,500
Efoulan(carrefour club france),3.839471,11.507801,1,3.871170 ,11.455157,Nkolbisson,3,8.9,16,3,300
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.871170 ,11.455157,Nkolbisson,3,15.5,28,5,400
Mvog-ada,3.863931,11.528186,3,3.871170 ,11.455157,Nkolbisson,3,10,13,3,800
hotel de ville(avenue des banques),3.875079,11.516893,2,3.871170 ,11.455157,Nkolbisson,3,9.3,14,2,500
TKC(carrefour),3.840961,11.477819,3,3.871170 ,11.455157,Nkolbisson,3,7.9,14,3,500
Carrefour MEEC,3.869610,11.485476,1,3.871170 ,11.455157,Nkolbisson,3,3.7,7,2,300
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.871170 ,11.455157,Nkolbisson,3,9.1,15,2,200
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.871170 ,11.455157,Nkolbisson,3,6.7,11,3,500
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.871170 ,11.455157,Nkolbisson,3,7,11,2,300
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.871170 ,11.455157,Nkolbisson,3,13.5,35,3,400
Briqueterie,3.873974,11.509291,5,3.884218,11.506428,Tsinga,3,2.1,5,3,500
Ecole de police(pharmacie),3.878457,11.510559,3,3.884218,11.506428,Tsinga,3,1.2,6,3,150
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.884218,11.506428,Tsinga,3,6,14,3,100
Emombo(Chapelle),3.863715,11.545285,2,3.884218,11.506428,Tsinga,3,6.6,17,3,300
Mimboman(don bosco),3.868167,11.559176,3,3.884218,11.506428,Tsinga,3,8.5,28,3,300
Essos(marché),3.869619,11.542298,5,3.884218,11.506428,Tsinga,3,6.4,26,5,400
Omnisport,3.882799,11.537976,3,3.884218,11.506428,Tsinga,3,5.1,21,5,300
Ngousso(station),3.897352,11.550365,5,3.884218,11.506428,Tsinga,3,6.9,25,5,350
Damas(rond point),3.815869,11.489237,3,3.884218,11.506428,Tsinga,3,10.9,19,3,300
Tam-tam,3.831629,11.489602,1,3.884218,11.506428,Tsinga,3,9.7,24,3,500
Nsimeyong(pharmacie),3.835291,11.494906,2,3.884218,11.506428,Tsinga,3,8.9,24,2,500
Accacia(marché),3.841461,11.488748,5,3.884218,11.506428,Tsinga,3,9.2,20,3,400
Etoudi(marché),3.916084,11.523966,5,3.884218,11.506428,Tsinga,3,6,18,3,500
Santa barbara(cyberlink),3.915474,11.531633,3,3.884218,11.506428,Tsinga,3,7.1,20,3,300
Emana,3.924443,11.522115,4,3.884218,11.506428,Tsinga,3,6.7,11,3,300
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.884218,11.506428,Tsinga,3,13,11,3,300
Nlongkak,3.883732,11.519217,3,3.884218,11.506428,Tsinga,3,2.1,13,3,600
Anguissa(lycée),3.863793,11.540184,2,3.884218,11.506428,Tsinga,3,6.4,17,3,150
Ekounou,3.843894,11.535655,3,3.884218,11.506428,Tsinga,3,7.3,15,3,300
Mvan,3.811649,11.523198,5,3.884218,11.506428,Tsinga,3,10.9,19,5,400
Mvog-bi,3.850423,11.522540,4,3.884218,11.506428,Tsinga,3,4.9,14,4,500
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.884218,11.506428,Tsinga,3,6.7,17,5,250
Fouda,3.879979,11.481272,2,3.884218,11.506428,Tsinga,3,3.8,10,5,300
Marché central,3.865518,11.513821,5,3.884218,11.506428,Tsinga,3,2.8,21,2,250
Mendong(carrefour banane),3.836345,11.469223,5,3.884218,11.506428,Tsinga,3,9.5,17,3,200
(Lycée)Mballa II,3.899579,11.525473,2,3.884218,11.506428,Tsinga,3,3.8,12,3,500
Cradat(restaurant),3.852458,11.498892,3,3.884218,11.506428,Tsinga,3,5.7,17,2,250
Efoulan(carrefour club france),3.839471,11.507801,1,3.884218,11.506428,Tsinga,3,6.9,18,3,250
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.884218,11.506428,Tsinga,3,7.8,17,5,300
Mvog-ada,3.863931,11.528186,3,3.884218,11.506428,Tsinga,3,4.7,14,3,400
hotel de ville(avenue des banques),3.875079,11.516893,2,3.884218,11.506428,Tsinga,3,2.5,11,2,250
TKC(carrefour),3.840961,11.477819,3,3.884218,11.506428,Tsinga,3,8.3,15,3,200
Carrefour MEEC,3.869610,11.485476,1,3.884218,11.506428,Tsinga,3,4.1,9,2,400
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.884218,11.506428,Tsinga,3,5.1,19,3,250
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.884218,11.506428,Tsinga,3,4.7,17,2,250
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.884218,11.506428,Tsinga,3,5.6,17,2,250
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.884218,11.506428,Tsinga,3,9.4,35,3,250
Ecole de police(pharmacie),3.878457,11.510559,3,3.873974,11.509291,Briqueterie,5,1,5,2,500
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.873974,11.509291,Briqueterie,5,3.9,12,3,100
Emombo(Chapelle),3.863715,11.545285,2,3.873974,11.509291,Briqueterie,5,5.6,15,3,250
Mimboman(don bosco),3.868167,11.559176,3,3.873974,11.509291,Briqueterie,5,7.5,23,5,250
Essos(marché),3.869619,11.542298,5,3.873974,11.509291,Briqueterie,5,5.4,24,5,300
Omnisport,3.882799,11.537976,3,3.873974,11.509291,Briqueterie,5,5.5,19,5,250
Ngousso(station),3.897352,11.550365,5,3.873974,11.509291,Briqueterie,5,7.3,23,5,250
Damas(rond point),3.815869,11.489237,3,3.873974,11.509291,Briqueterie,5,9.7,17,3,300
Tam-tam,3.831629,11.489602,1,3.873974,11.509291,Briqueterie,5,8.6,22,2,500
Nsimeyong(pharmacie),3.835291,11.494906,2,3.873974,11.509291,Briqueterie,5,7.8,21,2,400
Accacia(marché),3.841461,11.488748,5,3.873974,11.509291,Briqueterie,5,8,17,3,300
Etoudi(marché),3.916084,11.523966,5,3.873974,11.509291,Briqueterie,5,6.4,16,2,400
Santa barbara(cyberlink),3.915474,11.531633,3,3.873974,11.509291,Briqueterie,5,7.5,18,3,300
Emana,3.924443,11.522115,4,3.873974,11.509291,Briqueterie,5,7.2,12,3,300
(Mission Catholique)Nkozoa,3.969259,11.544474,3,3.873974,11.509291,Briqueterie,5,13.4,10,3,300
Nlongkak,3.883732,11.519217,3,3.873974,11.509291,Briqueterie,5,2.4,9,3,600
Anguissa(lycée),3.863793,11.540184,2,3.873974,11.509291,Briqueterie,5,5.4,13,3,150
Ekounou,3.843894,11.535655,3,3.873974,11.509291,Briqueterie,5,6.2,21,3,250
Mvan,3.811649,11.523198,5,3.873974,11.509291,Briqueterie,5,9.8,16,5,250
Mvog-bi,3.850423,11.522540,4,3.873974,11.509291,Briqueterie,5,3.9,13,5,500
(Basilique Marie Reine des Apotres)Mvolyé,3.842369,11.508273,4,3.873974,11.509291,Briqueterie,5,5.6,7,5,250
Fouda,3.879979,11.481272,2,3.873974,11.509291,Briqueterie,5,3.7,13,5,250
Marché central,3.865518,11.513821,5,3.873974,11.509291,Briqueterie,5,2.1,7,2,250
Mendong(carrefour banane),3.836345,11.469223,5,3.873974,11.509291,Briqueterie,5,7.9,15,3,150
(Lycée)Mballa II,3.899579,11.525473,2,3.873974,11.509291,Briqueterie,5,4.2,15,3,300
Cradat(restaurant),3.852458,11.498892,3,3.873974,11.509291,Briqueterie,5,3.7,12,2,250
Efoulan(carrefour club france),3.839471,11.507801,1,3.873974,11.509291,Briqueterie,5,5.8,14,2,250
Eleveur (tradex college ebanda),3.900994,11.558921,3,3.873974,11.509291,Briqueterie,5,8.2,20,5,250
Mvog-ada,3.863931,11.528186,3,3.873974,11.509291,Briqueterie,5,3.7,16,5,400
hotel de ville(avenue des banques),3.875079,11.516893,2,3.873974,11.509291,Briqueterie,5,1.5,8,2,200
TKC(carrefour),3.840961,11.477819,3,3.873974,11.509291,Briqueterie,5,6.6,14,3,100
Carrefour MEEC,3.869610,11.485476,1,3.873974,11.509291,Briqueterie,5,3.5,9,2,250
Mvog Atangana Mballa(pharmacie),3.849396,11.520556,3,3.873974,11.509291,Briqueterie,5,3.9,18,3,200
Ngoa Ekélé (lycée),3.859047,11.505877,4,3.873974,11.509291,Briqueterie,5,2.6,12,2,200
Chateau(Université de Yaoundé I),3.856842,11.504406,5,3.873974,11.509291,Briqueterie,5,3.5,13,2,150
Ekoumdoum (Carrefour de l'Amitié),3.8254497,11.5345335,3,3.873974,11.509291,Briqueterie,5,8.2,36,3,150
Ecole des postes(immeuble cyberlink),3.850885,11.500766,2,3.878457,11.510559,Ecole de police(pharmacie),3,4.8,18,3,400
Emombo(Chapelle),3.863715,11.545285,2,3.878457,11.510559,Ecole de police(pharmacie),3,5.4,11,3,250
Mimboman(don bosco),3.868167,11.559176,3,3.878457,11.510559,Ecole de police(pharmacie),3,7.4,28,3,240
Essos(marché),3.869619,11.542298,5,3.878457,11.510559,Ecole de police(pharmacie),3,5.2,26,5,300
Omnisport,3.882799,11.537976,3,3.878457,11.510559,Ecole de police(pharmacie),3,4.5,21,5,250
Ngousso(station),3.897352,11.550365,5,3.878457,11.510559,Ecole de police(pharmacie),3,6.2,25,5,250
